,sp500,dix,gex,VIX,sp500 change
2011-09-08,1185.900024,0.4736423917073302,294110267.97,34.31999969482422,-1.0612179884417872
2011-09-09,1154.22998,0.5004884273045952,-164918292.18,38.52000045776367,-2.670549233414976
2011-09-12,1162.27002,0.4690950921167392,-55401539.495,38.59000015258789,0.6965717525375448
2011-09-13,1172.869995,0.4835543464194404,180810962.235,36.90999984741211,0.9120062307035992
2011-09-14,1188.680054,0.4670586988449383,516499239.945,34.599998474121094,1.3479805150953483
2011-09-15,1209.109985,0.4450660861919482,924224780.45,31.969999313354492,1.7187073116312401
2011-09-16,1216.01001,0.4748035990564252,1627867629.87,30.979999542236328,0.5706697559031415
2011-09-19,1204.089966,0.4715324942955152,819791724.4,32.72999954223633,-0.9802587069163926
2011-09-20,1202.089966,0.4605879968765873,864559001.335,32.86000061035156,-0.16610054534745844
2011-09-21,1166.76001,0.4487001740450145,480322758.3475,37.31999969482422,-2.939044247874545
2011-09-22,1129.560059,0.4814290377773537,42688858.26,41.349998474121094,-3.1883121362721423
2011-09-23,1136.430054,0.4570914774261408,246153269.08,41.25,0.6082009491449325
2011-09-26,1162.949951,0.456608486157575,415707524.78,39.02000045776367,2.3336145420173926
2011-09-27,1175.380005,0.4491521989715028,506709646.22,37.709999084472656,1.068838258199456
2011-09-28,1151.060059,0.4838489862903535,303390928.735,41.08000183105469,-2.069113469392403
2011-09-29,1160.400024,0.451186940925542,253516385.72,38.84000015258789,0.8114229076903623
2011-09-30,1131.420044,0.4755066632010339,11640191.37,42.959999084472656,-2.4974129093951247
2011-10-03,1099.22998,0.4802980138670149,-220425308.05,45.45000076293945,-2.845102857308046
2011-10-04,1123.949951,0.4626022261092467,-85366095.48,40.81999969482422,2.2488443228231514
2011-10-05,1144.030029,0.48463006388328,168193569.305,37.810001373291016,1.7865633591721997
2011-10-06,1164.969971,0.4811916628986171,401723210.3,36.27000045776367,1.8303664649697682
2011-10-07,1155.459961,0.4771110559905058,219498636.09,36.20000076293945,-0.8163309129622154
2011-10-10,1194.890015,0.4474779477369577,931951102.5,33.02000045776367,3.412498514087403
2011-10-11,1195.540039,0.4756506113803395,1128800514.22,32.86000061035156,0.054400320685576986
2011-10-12,1207.25,0.4718129960380196,1326485541.79,31.260000228881836,0.9794704165487111
2011-10-13,1203.660034,0.496293143220935,1378016375.56,30.700000762939453,-0.29736723959411515
2011-10-14,1224.579956,0.4569425227193434,1783365970.815,28.239999771118164,1.738025805382848
2011-10-17,1200.859985,0.4915248075684542,1329837843.145,33.38999938964844,-1.9369883431278323
2011-10-18,1225.380005,0.4605491483513751,1784730871.87,31.559999465942383,2.041871684149754
2011-10-19,1209.880005,0.4710405349021522,1070550490.37,34.439998626708984,-1.2649137358822782
2011-10-20,1215.390015,0.4802431548866873,1012832467.62,34.779998779296875,0.45541789080147943
2011-10-21,1238.25,0.4488620540766218,2347473742.665,31.31999969482422,1.8808764855617222
2011-10-24,1254.189941,0.4284100509649748,1158879374.01,29.260000228881836,1.2872958610942842
2011-10-25,1229.050049,0.4463826800486467,799720648.24,32.220001220703125,-2.0044724629154187
2011-10-26,1242.0,0.42391453974749,1009327344.9,29.860000610351562,1.0536553015507044
2011-10-27,1284.589966,0.3970642677453483,1688101729.155,25.459999084472656,3.4291438003220653
2011-10-28,1285.089966,0.432942020004301,1581690425.99,24.530000686645508,0.03892292585445656
2011-10-31,1253.300049,0.4450370154945903,1171656476.7225,29.959999084472656,-2.473750308622369
2011-11-01,1218.280029,0.4548479820864088,562856339.765,34.77000045776367,-2.794224737160278
2011-11-02,1237.900024,0.4505344269443735,851141787.75,32.7400016784668,1.610466767324814
2011-11-03,1261.150024,0.443652249900213,1438676101.57,30.5,1.8781807536341066
2011-11-04,1253.22998,0.4684667393391662,1145431786.04,30.15999984741211,-0.62800173248857
2011-11-07,1261.119995,0.4453318929175193,1329564467.925,29.850000381469727,0.6295743898498074
2011-11-08,1275.920044,0.4264266664108751,1807110771.76,27.479999542236328,1.1735639002377285
2011-11-09,1229.099976,0.4829964082744825,615504956.04,36.15999984741211,-3.669514263073992
2011-11-10,1239.699951,0.4223535402454281,665815678.86,32.810001373291016,0.862417639490709
2011-11-11,1263.849976,0.4230776236579005,1253845090.32,30.040000915527344,1.9480540416670467
2011-11-14,1251.780029,0.4532772413795639,1051690215.8,31.1299991607666,-0.955014220770134
2011-11-15,1257.810059,0.4362277329979838,1337630467.61,31.219999313354492,0.48171642463548103
2011-11-16,1236.910034,0.4616079807469957,745624770.7,33.5099983215332,-1.661620119067586
2011-11-17,1216.130005,0.469086863125468,164520103.46,34.5099983215332,-1.6799951838696092
2011-11-18,1215.650024,0.4557490123180878,-948429186.88,32.0,-0.03946790211790674
2011-11-21,1192.97998,0.450129026459088,70720556.43,32.90999984741211,-1.8648495498240547
2011-11-22,1188.040039,0.4676194838743497,156201703.19,31.969999313354492,-0.41408414917407654
2011-11-23,1161.790039,0.465278887891787,-252170842.505,33.97999954223633,-2.2095214923981144
2011-11-25,1158.670044,0.4708702686635397,-206203569.726,34.470001220703125,-0.26855067570432656
2011-11-28,1192.550049,0.4606120396248956,250687378.93,32.130001068115234,2.924042541312133
2011-11-29,1195.189941,0.4496025433600593,260318977.45,30.639999389648438,0.2213653005350924
2011-11-30,1246.959961,0.4028927702467024,1219948969.56,27.799999237060547,4.331530765451785
2011-12-01,1244.579956,0.4388495794585308,1310091659.13,27.40999984741211,-0.1908645886345317
2011-12-02,1244.280029,0.4274543645878086,1122010987.83,27.520000457763672,-0.02409865260597499
2011-12-05,1257.079956,0.4341545735844679,1407537501.28,27.84000015258789,1.0287014740795186
2011-12-06,1258.469971,0.435047155428675,1385127223.45,28.1299991607666,0.1105749076155016
2011-12-07,1261.01001,0.4419740998696529,1400280640.44,28.670000076293945,0.20183548741983248
2011-12-08,1234.349976,0.4755776439243466,927913416.175,30.59000015258789,-2.114180996866155
2011-12-09,1255.189941,0.4403055413405559,1452367339.46,26.3799991607666,1.688335188982104
2011-12-12,1236.469971,0.4951289534125777,1022002330.37,25.670000076293945,-1.491405355358888
2011-12-13,1225.72998,0.4581713417598897,707628338.14,25.40999984741211,-0.8686010377845221
2011-12-14,1211.819946,0.4392877214627872,182965155.94,26.040000915527344,-1.1348367280695881
2011-12-15,1215.75,0.427442872418934,181227650.24,25.110000610351562,0.32431006049804534
2011-12-16,1219.660034,0.455177072552627,809948927.71,24.290000915527344,0.3216149701830151
2011-12-19,1205.349976,0.4492367842629168,547980483.46,24.920000076293945,-1.173282521447283
2011-12-20,1241.300049,0.405726452132608,1244950458.98,23.219999313354492,2.9825423085253266
2011-12-21,1243.719971,0.4286363885578594,1417896318.435,21.43000030517578,0.194950608593758
2011-12-22,1254.0,0.4316861995056892,1681798897.91,21.15999984741211,0.8265549512511683
2011-12-23,1265.329956,0.4290208772130218,1667860364.81,20.729999542236328,0.9035052631578999
2011-12-27,1265.430054,0.4353752147931103,1823359677.951,21.90999984741211,0.007910821957968217
2011-12-28,1249.640015,0.4547483606289043,1420172303.82,23.520000457763672,-1.2478002201771643
2011-12-29,1263.02002,0.4407805294908645,1770650321.16,22.649999618530273,1.070708751271865
2011-12-30,1257.599976,0.4291713287073431,1555835281.4,23.399999618530273,-0.42913365696293226
2012-01-03,1277.060059,0.4118534550604377,2013937733.195,22.969999313354492,1.5473984869096347
2012-01-04,1277.300049,0.4562862531537575,2149477635.055,22.219999313354492,0.018792381635357458
2012-01-05,1281.060059,0.4595383237417821,2291122803.43,21.479999542236328,0.2943717103075061
2012-01-06,1277.810059,0.4557215885204245,2050336451.665,20.6299991607666,-0.2536961461851339
2012-01-09,1280.699951,0.4431404485331804,2099565269.94,21.06999969482422,0.226159747268051
2012-01-10,1292.079956,0.4205408292739913,2365634573.45,20.690000534057617,0.8885769841026514
2012-01-11,1292.47998,0.4447681199712242,2328042129.925,21.049999237060547,0.030959693952570255
2012-01-12,1295.5,0.4530797344740092,2400086674.76,20.469999313354492,0.23366087264267144
2012-01-13,1289.089966,0.4571412175776446,2244354574.715,20.90999984741211,-0.4947922809726002
2012-01-17,1293.670044,0.4228174930895617,2487898291.555,22.200000762939453,0.35529545034096444
2012-01-18,1308.040039,0.4376606034721231,2789240578.535,20.889999389648438,1.110792900140778
2012-01-19,1314.5,0.4411432005044726,3020604554.37,19.8700008392334,0.4938656927458096
2012-01-20,1315.380005,0.4384702293412949,5358379989.88,18.280000686645508,0.06694598706733501
2012-01-23,1316.0,0.4244061317348002,1360477009.765,18.670000076293945,0.04713428801133013
2012-01-24,1314.650024,0.4278086340977891,1326643587.175,18.90999984741211,-0.10258176291793042
2012-01-25,1326.060059,0.4169940225078223,2073559881.87,18.309999465942383,0.867914257916591
2012-01-26,1318.430054,0.4223940724700076,1847055849.704,18.56999969482422,-0.5753890970635167
2012-01-27,1316.329956,0.4313158528412019,1579086753.47,18.530000686645508,-0.15928778274041377
2012-01-30,1313.01001,0.4654701772363391,1685941157.15,19.399999618530273,-0.25221229562294445
2012-01-31,1312.410034,0.4518472589361928,1788588311.115,19.440000534057617,-0.04569470113940932
2012-02-01,1324.089966,0.4197207189639238,1942692934.85,18.549999237060547,0.8899605837667579
2012-02-02,1325.540039,0.4321548389124044,1988290985.915,17.979999542236328,0.10951468836974954
2012-02-03,1344.900024,0.4157643135333503,2256784983.965,17.100000381469727,1.4605356632309219
2012-02-06,1344.329956,0.4364273344027006,2380094744.83,17.760000228881836,-0.042387388640574564
2012-02-07,1347.050049,0.443991818394363,2555741484.73,17.649999618530273,0.20233819739414738
2012-02-08,1349.959961,0.4397621686006879,2676630480.725,18.15999984741211,0.21602107524960612
2012-02-09,1351.949951,0.4335448484617141,2606671502.18,18.6299991607666,0.14741103865969496
2012-02-10,1342.640015,0.4544880351075714,2166027616.655,20.790000915527344,-0.6886302257797183
2012-02-13,1351.77002,0.4356524825904831,2383096276.235,19.040000915527344,0.6800039398497937
2012-02-14,1350.5,0.4368705096845307,2375689235.795,19.540000915527344,-0.09395237216460739
2012-02-15,1343.22998,0.422881389631131,1946328756.07,21.139999389648438,-0.5383206219918502
2012-02-16,1358.040039,0.4033609784517567,2403205900.545,19.219999313354492,1.1025706111770894
2012-02-17,1361.22998,0.4135843611767947,3963263035.535,17.780000686645508,0.23489300082411013
2012-02-21,1362.209961,0.4224783817398107,1836440939.76,18.190000534057617,0.07199231683099327
2012-02-22,1357.660034,0.4209928104786104,1847991718.36,18.190000534057617,-0.33401069807622585
2012-02-23,1363.459961,0.4132129644376081,2178450927.96,16.799999237060547,0.42720024562497017
2012-02-24,1365.73999,0.4311614652796412,2048066403.52,17.309999465942383,0.16722375905544595
2012-02-27,1367.589966,0.43885703153998,2143096788.985,18.190000534057617,0.13545594428994168
2012-02-28,1372.180054,0.4203272996668678,2489017760.76,17.959999084472656,0.3356333487459784
2012-02-29,1365.680054,0.4564808247855212,2279679893.755,18.43000030517578,-0.4736987672319004
2012-03-01,1374.089966,0.4607341418461302,2532165991.006,17.260000228881836,0.6158039707300444
2012-03-02,1369.630005,0.4517296757463369,2193723806.99,17.290000915527344,-0.32457561807128776
2012-03-05,1364.329956,0.4389123542637917,1968104281.68,18.049999237060547,-0.3869693990823375
2012-03-06,1343.359985,0.4327093918637822,1367268859.29,20.8700008392334,-1.537016094074528
2012-03-07,1352.630005,0.4648627725338741,1663036074.54,19.06999969482422,0.6900622397205014
2012-03-08,1365.910034,0.441270376482514,2461000862.105,17.950000762939453,0.9817931696702198
2012-03-09,1370.869995,0.4575838456732247,2422366519.13,17.110000610351562,0.36312501383968243
2012-03-12,1371.089966,0.4620777420689085,2739084139.735,15.640000343322754,0.016046087579590917
2012-03-13,1395.949951,0.4420579955743155,3390409713.37,14.800000190734863,1.8131549071521702
2012-03-14,1394.280029,0.4518657999836702,3256845974.575,15.3100004196167,-0.11962620857601802
2012-03-15,1402.599976,0.4595510899509145,3404727488.605,15.420000076293945,0.5967199434081527
2012-03-16,1404.170044,0.4574699203802662,4959128416.75,14.470000267028809,0.11193982795276725
2012-03-19,1409.75,0.4199833630867732,2249543026.64,15.039999961853027,0.3973846347059773
2012-03-20,1405.52002,0.4180076174763188,2383750779.645,15.579999923706055,-0.30005178223089235
2012-03-21,1402.890015,0.4354220649174814,2385713488.325,15.130000114440918,-0.18711971103763103
2012-03-22,1392.780029,0.4333437508680939,2059240156.475,15.569999694824219,-0.7206542132242588
2012-03-23,1397.109985,0.4329435281192009,1992954217.995,14.819999694824219,0.31088584771774563
2012-03-26,1416.51001,0.422077751548386,2620114918.87,14.260000228881836,1.3885825173599375
2012-03-27,1412.52002,0.4257872922055538,2803205760.135,15.59000015258789,-0.2816775011706407
2012-03-28,1405.540039,0.4465107536435394,2649575364.665,15.470000267028809,-0.49415094307830865
2012-03-29,1403.280029,0.4575850477324313,2332339630.455,15.479999542236328,-0.16079300036219157
2012-03-30,1408.469971,0.4236342876711985,2282703675.57,15.5,0.36984364437213646
2012-04-02,1419.040039,0.4193694000704521,2916921422.275,15.640000343322754,0.7504645620875605
2012-04-03,1413.380005,0.4464049211126605,3033797132.77,15.65999984741211,-0.3988635869632384
2012-04-04,1398.959961,0.4461284207494868,2606570751.961,16.440000534057617,-1.020252440885494
2012-04-05,1398.079956,0.4401834417544052,2336089426.405,16.700000762939453,-0.0629042306093508
2012-04-09,1382.199951,0.4421408516704194,2115169226.59,18.809999465942383,-1.135843835815642
2012-04-10,1358.589966,0.4485630537188739,1368222030.0366,20.389999389648438,-1.708145408550954
2012-04-11,1368.709961,0.464257558679182,1462342360.705,20.020000457763672,0.7448895732533378
2012-04-12,1387.569946,0.4433391790014504,1958043308.605,17.200000762939453,1.3779387552802502
2012-04-13,1370.26001,0.4452177613146962,1337731244.64,19.549999237060547,-1.2475000665660207
2012-04-16,1369.569946,0.4029199081691264,1028359493.695,19.549999237060547,-0.050360077281963456
2012-04-17,1390.780029,0.4286234963769464,2233741866.255,18.459999084472656,1.5486673800010564
2012-04-18,1385.140015,0.4371224999938761,2120779337.025,18.639999389648438,-0.40552883147562113
2012-04-19,1376.920044,0.4363549028916489,1245238435.31,18.360000610351562,-0.5934397180778817
2012-04-20,1378.530029,0.3972715111182101,1706147508.0,17.440000534057617,0.11692654246815426
2012-04-23,1366.939941,0.425107542990351,888535953.586,18.969999313354492,-0.8407570206074855
2012-04-24,1371.969971,0.3962453206946996,913083815.47,18.100000381469727,0.36797739601639456
2012-04-25,1390.689941,0.4312990415457012,2110801540.895,16.81999969482422,1.3644591642450798
2012-04-26,1399.97998,0.4405320154478966,2269777815.02,16.239999771118164,0.6680165525120518
2012-04-27,1403.359985,0.4302711561833857,1934055831.605,16.31999969482422,0.24143238105447384
2012-04-30,1397.910034,0.4265739339139666,1624605078.63,17.149999618530273,-0.3883501780193699
2012-05-01,1405.819946,0.4266571660674276,1751590437.53,16.600000381469727,0.5658384164656471
2012-05-02,1402.310059,0.4494077605337642,1795486806.025,16.8799991607666,-0.24966831705488524
2012-05-03,1391.569946,0.4406565519186965,1326585749.03,17.559999465942383,-0.7658871824437141
2012-05-04,1369.099976,0.4376880936996301,850668974.658,19.15999984741211,-1.6147208456598894
2012-05-07,1369.579956,0.4234496673260137,902222296.434,18.940000534057617,0.035058067958071426
2012-05-08,1363.719971,0.4561158837234983,710820417.25,19.049999237060547,-0.4278673161306146
2012-05-09,1354.579956,0.4523758841246451,568596382.95,20.079999923706055,-0.67022667368416
2012-05-10,1357.98999,0.439342351743865,631565006.1,18.829999923706055,0.2517410644455209
2012-05-11,1353.390015,0.4321418006601012,555886856.24,19.889999389648438,-0.3387340874287381
2012-05-14,1338.349976,0.421752483016899,89135534.315,21.8700008392334,-1.1112863870212597
2012-05-15,1330.660034,0.4591400546878914,-125631970.04,21.969999313354492,-0.574583788837002
2012-05-16,1324.800049,0.4365291268790947,-417011821.931,22.270000457763672,-0.4403818293380879
2012-05-17,1304.859985,0.4157992411217933,-846538042.94,24.489999771118164,-1.5051376254893167
2012-05-18,1295.219971,0.4407215344262485,-672969511.129,25.100000381469727,-0.738777655136702
2012-05-21,1315.98999,0.4459453623140608,499777733.47,22.010000228881836,1.6035900823829996
2012-05-22,1316.630005,0.4574116289483474,552166197.174,22.479999542236328,0.048633728589364544
2012-05-23,1318.859985,0.463389226990784,786423702.09,22.329999923706055,0.16937028561794243
2012-05-24,1320.680054,0.4623370757792116,756275096.21,21.540000915527344,0.13800320130266108
2012-05-25,1317.819946,0.445284396013301,522648606.24,21.760000228881836,-0.21656327672530118
2012-05-29,1332.420044,0.4398266225361517,893471034.94,21.030000686645508,1.1078977856053607
2012-05-30,1313.319946,0.4685964913025959,739225067.865,24.139999389648438,-1.4334892428261803
2012-05-31,1310.329956,0.468427965473514,705360324.21,24.059999465942383,-0.22766653389425517
2012-06-01,1278.040039,0.4688155908456279,3285451.832,26.65999984741211,-2.4642584756720654
2012-06-04,1278.180054,0.432496988774027,112625048.24,26.1200008392334,0.010955447069527224
2012-06-05,1285.5,0.4593612363126493,227443359.23,24.68000030517578,0.5726850436362785
2012-06-06,1315.130005,0.4386606752651671,917404043.83,22.15999984741211,2.3049401011279613
2012-06-07,1314.98999,0.4364676872750689,911195352.79,21.719999313354492,-0.010646475973297154
2012-06-08,1325.660034,0.4559170165040154,1092349771.59,21.229999542236328,0.8114163667511942
2012-06-11,1308.930054,0.4810447042989775,600860582.815,23.559999465942383,-1.262011343098246
2012-06-12,1324.180054,0.4684504479977998,1002291726.758,22.09000015258789,1.1650737144736745
2012-06-13,1314.880005,0.4936587763459381,621053228.695,24.270000457763672,-0.7023251084251725
2012-06-14,1329.099976,0.4571179610516421,853414513.46,21.68000030517578,1.0814653007062747
2012-06-15,1342.839966,0.4270431672421789,1585847554.79,21.110000610351562,1.033781524949795
2012-06-18,1344.780029,0.4365628905416119,1378484206.48,18.31999969482422,0.14447462461062432
2012-06-19,1357.97998,0.436885852466874,1699864260.63,18.3799991607666,0.9815695292423321
2012-06-20,1355.689941,0.4238849391543809,1642282374.015,17.239999771118164,-0.16863569667646683
2012-06-21,1325.51001,0.4523011172825313,815506214.8,20.079999923706055,-2.2261676573139155
2012-06-22,1335.02002,0.4507567029814448,1173714562.315,18.110000610351562,0.7174604437728771
2012-06-25,1313.719971,0.4418233681309941,733649453.56,20.3799991607666,-1.595485362084681
2012-06-26,1319.98999,0.4487564548565207,909516188.36,19.719999313354492,0.4772721080906761
2012-06-27,1331.849976,0.4266490031824088,1115174392.0,19.450000762939453,0.8984906014325
2012-06-28,1329.040039,0.440783953800125,812546271.47,19.709999084472656,-0.2109799940410051
2012-06-29,1362.160034,0.4132379769098442,1807855816.16,17.079999923706055,2.4920238689663643
2012-07-02,1365.51001,0.4126061298312623,2077705971.875,16.799999237060547,0.24593116200617438
2012-07-03,1374.02002,0.3909834255419669,2456658030.524,16.65999984741211,0.6232111033737553
2012-07-05,1367.579956,0.4264813750070665,2473469808.34,17.5,-0.468702341032845
2012-07-06,1354.680054,0.4360771092224924,1796281206.73,17.100000381469727,-0.9432649216160383
2012-07-09,1352.459961,0.4202808833734238,1985662005.34,17.979999542236328,-0.1638831983570288
2012-07-10,1341.469971,0.442497694214183,1586232703.46,18.719999313354492,-0.8125926324557553
2012-07-11,1341.449951,0.4207226842924572,1449572893.14,17.950000762939453,-0.0014923927059706799
2012-07-12,1334.76001,0.432421490230637,1098347662.44,18.329999923706055,-0.4987096980407668
2012-07-13,1356.780029,0.440963265851972,2028145542.891,16.739999771118164,1.6497361948984324
2012-07-16,1353.640015,0.4362744867130521,2062023143.83,17.110000610351562,-0.2314313251142397
2012-07-17,1363.670044,0.4514300938132228,2418730699.45,16.479999542236328,0.7409672356649466
