date,price,gex
2014-02-19,1828.75,2272262445.22
2014-02-20,1839.780029,2566340508.1
2014-02-21,1836.25,4893273029.552
2014-02-24,1847.609985,2002411288.675
2014-02-25,1845.119995,1916112478.14
2014-02-26,1845.160034,1836029612.9
2014-02-27,1854.290039,2712761017.07
2014-02-28,1859.449951,2323670119.125
2014-03-03,1845.72998,2003281571.97
2014-03-04,1873.910034,3173693596.4935
2014-03-05,1873.810059,3271993871.2
2014-03-06,1877.030029,3274715011.7202
2014-03-07,1878.040039,2850310922.4677
2014-03-10,1877.170044,2874824761.82
2014-03-11,1867.630005,2736183549.64
2014-03-12,1868.199951,2787095407.3762
2014-03-13,1846.339966,1336951308.95
2014-03-14,1841.130005,1391763130.8459
2014-03-17,1858.829956,2116702884.6151
2014-03-18,1872.25,2955825733.7359
2014-03-19,1860.77002,2415947755.885
2014-03-20,1872.01001,2907602190.52
2014-03-21,1866.52002,3500669615.665
2014-03-24,1857.439941,1986958875.79
2014-03-25,1865.619995,2407590954.448
2014-03-26,1852.560059,1754256006.6518
2014-03-27,1849.040039,1526244129.1824
2014-03-28,1857.619995,1962187746.33
2014-03-31,1872.339966,2328624776.46
2014-04-01,1885.52002,3081006169.425
2014-04-02,1890.900024,3401790300.74
2014-04-03,1888.77002,2940714471.83
2014-04-04,1865.089966,2013603939.5171
2014-04-07,1845.040039,1358003837.8919
2014-04-08,1851.959961,1661234774.6616
2014-04-09,1872.180054,2738803475.204
2014-04-10,1833.079956,966310075.66
2014-04-11,1815.689941,738014044.5961
2014-04-14,1830.609985,1404560180.965
2014-04-15,1842.97998,1783456308.4704
2014-04-16,1862.310059,2885115088.2
2014-04-17,1864.849976,2718418736.76
2014-04-21,1871.890015,2134024744.9
2014-04-22,1879.550049,2434899809.4693
2014-04-23,1875.390015,2167335121.73
2014-04-24,1878.609985,2970942878.291
2014-04-25,1863.400024,2206306342.305
2014-04-28,1869.430054,2436056150.41
2014-04-29,1878.329956,2989975293.325
2014-04-30,1883.949951,3144184951.195
2014-05-01,1883.680054,3088152773.473
2014-05-02,1881.140015,2847159601.93
2014-05-05,1884.660034,3072580209.815
2014-05-06,1867.719971,2521106237.865
2014-05-07,1878.209961,2673682623.415
2014-05-08,1875.630005,2120705835.645
2014-05-09,1878.47998,2356036961.1025
2014-05-12,1896.650024,3355844368.71
2014-05-13,1897.449951,3519069239.65
2014-05-14,1888.530029,3058536324.7012
2014-05-15,1870.849976,1779766612.441
2014-05-16,1877.859985,4126954414.2249
2014-05-19,1885.079956,2509029956.3369
2014-05-20,1872.829956,2214227300.4375
2014-05-21,1888.030029,3085200322.87
2014-05-22,1892.48999,3401683874.394
2014-05-23,1900.530029,3038194133.38
2014-05-27,1911.910034,3596693816.2
2014-05-28,1909.780029,3590867016.915
2014-05-29,1920.030029,4307144099.715
2014-05-30,1923.569946,3519139554.01
2014-06-02,1924.969971,3562538753.14
2014-06-03,1924.23999,3882468328.26
2014-06-04,1927.880005,4135815008.8
2014-06-05,1940.459961,4783512496.881
2014-06-06,1949.439941,4145896016.32
2014-06-09,1951.27002,3217646460.665
2014-06-10,1950.790039,4447691188.175
2014-06-11,1943.890015,4165400666.272
2014-06-12,1930.109985,3188676525.4008
2014-06-13,1936.160034,3378408132.03
2014-06-16,1937.780029,3583834369.79
2014-06-17,1941.98999,3760613244.83
2014-06-18,1956.97998,4739382562.03
2014-06-19,1959.47998,4767112307.6145
2014-06-20,1962.869995,5533296861.18
2014-06-23,1962.609985,3223648288.54
2014-06-24,1949.97998,2829883828.25
2014-06-25,1959.530029,3319053377.865
2014-06-26,1957.219971,3282324698.465
2014-06-27,1960.959961,3171554110.436
2014-06-30,1960.22998,3221027742.38
2014-07-01,1973.319946,4120990241.9522
2014-07-02,1974.619995,4126088536.2825
2014-07-03,1985.439941,4012944457.025
2014-07-07,1977.650024,3989788224.851
2014-07-08,1963.709961,3143932635.419
2014-07-09,1972.829956,3744053861.195
2014-07-10,1964.680054,3101645010.41
2014-07-11,1967.569946,3425979403.69
2014-07-14,1977.099976,4098124772.0734
2014-07-15,1973.280029,3902459928.38
2014-07-16,1981.569946,4148235184.66
2014-07-17,1958.119995,2670179546.4943
2014-07-18,1978.219971,5251430846.1767
2014-07-21,1973.630005,2606010804.6425
2014-07-22,1983.530029,3105643754.2229
2014-07-23,1987.01001,3629836833.305
2014-07-24,1987.97998,3698904674.737
2014-07-25,1978.339966,2814918711.925
2014-07-28,1978.910034,3052423508.25
2014-07-29,1969.949951,2828670056.21
2014-07-30,1970.069946,3084118199.822
2014-07-31,1930.670044,1287492124.6371
2014-08-01,1925.150024,1460931260.867
2014-08-04,1938.98999,1926756189.17
2014-08-05,1920.209961,1324114521.74
2014-08-06,1920.23999,1432870393.477
2014-08-07,1909.569946,1036756007.105
2014-08-08,1931.589966,1795655354.03
2014-08-11,1936.920044,2205005857.06
2014-08-12,1933.75,1985433895.98
2014-08-13,1946.719971,2869218347.8418
2014-08-14,1955.180054,3221811087.95
2014-08-15,1955.060059,3387723209.05
2014-08-18,1971.73999,2890126431.155
2014-08-19,1981.599976,3364523180.485
2014-08-20,1986.51001,3582391012.938
2014-08-21,1992.369995,3800806026.0
2014-08-22,1988.400024,3274601002.355
2014-08-25,1997.920044,3686238657.65
2014-08-26,2000.02002,3794250967.6826
2014-08-27,2000.119995,3691243014.178
2014-08-28,1996.73999,3287387735.025
2014-08-29,2003.369995,3569236748.83
2014-09-02,2002.280029,3642237656.585
2014-09-03,2000.719971,3149865491.925
2014-09-04,1997.650024,2940758523.29
2014-09-05,2007.709961,3433546164.495
2014-09-08,2001.540039,3213963363.84
2014-09-09,1988.439941,2457727705.165
2014-09-10,1995.689941,3169051486.265
2014-09-11,1997.449951,3292732696.68
2014-09-12,1985.540039,2626978851.34
2014-09-15,1984.130005,2452802609.57
2014-09-16,1998.97998,3233415804.025
2014-09-17,2001.569946,3581607331.725
2014-09-18,2011.359985,4360835084.72
2014-09-19,2010.400024,2897473748.31
2014-09-22,1994.290039,2447234600.8
2014-09-23,1982.77002,2240403437.585
2014-09-24,1998.300049,2883115197.15
2014-09-25,1965.98999,1037470765.415
2014-09-26,1982.849976,2353323446.96
2014-09-29,1977.800049,2177290316.925
2014-09-30,1972.290039,2171786418.615
2014-10-01,1946.160034,935643414.965
2014-10-02,1946.170044,1247707553.285
2014-10-03,1967.900024,2147173744.79
2014-10-06,1964.819946,2112066893.69
2014-10-07,1935.099976,895363280.235
2014-10-08,1968.890015,2511736121.93
2014-10-09,1928.209961,953074338.05
2014-10-10,1906.130005,620254341.68
2014-10-13,1874.73999,-54273750.21
2014-10-14,1877.699951,-37270045.81
2014-10-15,1862.48999,-354603773.79
2014-10-16,1862.76001,-486465586.515
2014-10-17,1886.76001,-80633520.035
2014-10-20,1904.01001,1023404620.275
2014-10-21,1941.280029,2103526247.525
2014-10-22,1927.109985,1787900919.68
2014-10-23,1950.819946,2594442772.79
2014-10-24,1964.579956,2327989816.22
2014-10-27,1961.630005,2385726728.73
2014-10-28,1985.050049,3179195992.0
2014-10-29,1982.300049,3074663576.685
2014-10-30,1994.650024,3376682924.14
2014-10-31,2018.050049,3577160779.219
2014-11-03,2017.810059,3630139426.64
2014-11-04,2012.099976,3270944515.67
2014-11-05,2023.569946,3469322234.425
2014-11-06,2031.209961,3632879929.8
2014-11-07,2031.920044,3537819511.47
2014-11-10,2038.26001,3861660865.385
2014-11-11,2039.680054,4081977022.745
2014-11-12,2038.25,4305512921.06
2014-11-13,2039.329956,4445050753.515
2014-11-14,2039.819946,4173138281.605
2014-11-17,2041.319946,4234074307.475
2014-11-18,2051.800049,4431298840.585
2014-11-19,2048.719971,4418990249.625
2014-11-20,2052.75,4805242276.64
2014-11-21,2063.5,5900554345.135
2014-11-24,2069.409912,3604797467.875
2014-11-25,2067.030029,3617751181.535
2014-11-26,2072.830078,3868883158.115
2014-11-28,2067.560059,3355572301.99
2014-12-01,2053.439941,2757277218.4
2014-12-02,2066.550049,3159351785.625
2014-12-03,2074.330078,3319901056.665
2014-12-04,2071.919922,3476194762.76
2014-12-05,2075.370117,3376386657.625
2014-12-08,2060.310059,2828689149.22
2014-12-09,2059.820068,2945130437.765
2014-12-10,2026.140015,1721424125.89
2014-12-11,2035.329956,1973090996.935
2014-12-12,2002.329956,1283490315.53
2014-12-15,1989.630005,941478891.72
2014-12-16,1972.73999,309244442.325
2014-12-17,2012.890015,1672429973.235
2014-12-18,2061.22998,3712017423.96
2014-12-19,2070.649902,3945503609.73
2014-12-22,2078.540039,3231917836.16
2014-12-23,2082.169922,3385274201.685
2014-12-24,2081.879883,3273156972.45
2014-12-26,2088.77002,3242962064.015
2014-12-29,2090.570068,3379718368.845
2014-12-30,2080.350098,3006182550.555
2014-12-31,2058.899902,2250907928.215
2015-01-02,2058.199951,2392799190.8
2015-01-05,2020.579956,1322638287.7695
2015-01-06,2002.609985,854915033.915
2015-01-07,2025.900024,1638301268.76
2015-01-08,2062.139893,3003367718.7
2015-01-09,2044.810059,2196266563.3
2015-01-12,2028.26001,1714465581.925
2015-01-13,2023.030029,1755547815.25
2015-01-14,2011.27002,1298712113.195
2015-01-15,1992.670044,435398119.28
2015-01-16,2019.420044,2342499305.725
2015-01-20,2022.550049,1000167524.395
2015-01-21,2032.119995,1358011057.845
2015-01-22,2063.149902,2315044769.13
2015-01-23,2051.820068,1546202421.835
2015-01-26,2057.090088,1724235571.65
2015-01-27,2029.550049,945326209.22
2015-01-28,2002.160034,627881136.837
2015-01-29,2021.25,1317105063.17
2015-01-30,1994.98999,751991676.975
2015-02-02,2020.849976,1322390851.755
2015-02-03,2050.030029,2201656511.6
2015-02-04,2041.51001,1986466632.945
2015-02-05,2062.52002,2651176778.0
2015-02-06,2055.469971,1963229571.85
2015-02-09,2046.73999,1847549143.9
2015-02-10,2068.590088,2868205390.47
2015-02-11,2068.530029,2945871387.015
2015-02-12,2088.47998,3797748162.065
2015-02-13,2096.98999,3348754192.705
2015-02-17,2100.340088,3580823495.235
2015-02-18,2099.679932,3546470631.545
2015-02-19,2097.449951,3743935804.055
2015-02-20,2110.300049,2555134680.1
2015-02-23,2109.659912,2557206388.755
2015-02-24,2115.47998,2906097989.78
2015-02-25,2113.860107,3174532943.995
2015-02-26,2110.73999,3213568682.7
2015-02-27,2104.5,2539460101.735
2015-03-02,2117.389893,3101129568.45
2015-03-03,2107.780029,2886065890.045
2015-03-04,2098.530029,2460770454.835
2015-03-05,2101.040039,2565651617.33
2015-03-06,2071.26001,1674265497.195
2015-03-09,2079.429932,1905671128.845
2015-03-10,2044.160034,600779581.485
2015-03-11,2040.23999,418278295.795
2015-03-12,2065.949951,1547603449.66
2015-03-13,2053.399902,1159434440.4
2015-03-16,2081.189941,2064486972.81
2015-03-17,2074.280029,1788279868.59
2015-03-18,2099.5,3140160119.255
2015-03-19,2089.27002,2744295207.82
2015-03-20,2108.100098,2028510991.73
2015-03-23,2104.419922,2075187395.795
2015-03-24,2091.5,1912572189.725
2015-03-25,2061.050049,590575196.015
2015-03-26,2056.149902,367453019.685
2015-03-27,2061.02002,831056261.42
2015-03-30,2086.23999,1700053107.63
2015-03-31,2067.889893,944428600.485
2015-04-01,2059.689941,618894196.05
2015-04-02,2066.959961,1074940970.65
2015-04-06,2080.620117,1735568185.79
2015-04-07,2076.330078,1689332052.21
2015-04-08,2081.899902,1804303641.795
2015-04-09,2091.179932,2314981154.685
2015-04-10,2102.060059,2375226911.315
2015-04-13,2092.429932,2170858429.685
2015-04-14,2095.840088,2422102762.035
2015-04-15,2106.629883,2975840017.6
2015-04-16,2104.98999,3052527867.335
2015-04-17,2081.179932,1202496532.975
2015-04-20,2100.399902,1894828571.86
2015-04-21,2097.290039,1813870697.92
2015-04-22,2107.959961,2385931787.615
2015-04-23,2112.929932,2683491662.46
2015-04-24,2117.689941,2417361799.865
2015-04-27,2108.919922,2273854602.04
2015-04-28,2114.76001,2418731575.87
2015-04-29,2106.850098,2082509144.69
2015-04-30,2085.51001,1075418447.88
2015-05-01,2108.290039,2190755805.11
2015-05-04,2114.48999,2471501299.955
2015-05-05,2089.459961,1496920862.05
2015-05-06,2080.149902,1009398488.85
2015-05-07,2088.0,1264766567.27
2015-05-08,2116.100098,2526642514.635
2015-05-11,2105.330078,1982449256.665
2015-05-12,2099.120117,1623774190.45
2015-05-13,2098.47998,1675066004.788
2015-05-14,2121.100098,3502373806.27
2015-05-15,2122.72998,2079597220.45
2015-05-18,2129.199951,2556607995.905
2015-05-19,2127.830078,2571263653.93
2015-05-20,2125.850098,2549845958.165
2015-05-21,2130.820068,3339607172.69
2015-05-22,2126.060059,2362002518.805
2015-05-26,2104.199951,1434499900.75
2015-05-27,2123.47998,2592018999.51
2015-05-28,2120.790039,2372898572.905
2015-05-29,2107.389893,1367312810.48
2015-06-01,2111.72998,1676720619.575
2015-06-02,2109.600098,1764351175.44
2015-06-03,2114.070068,2192978076.475
2015-06-04,2095.840088,1362586521.99
2015-06-05,2092.830078,1246987308.025
2015-06-08,2079.280029,537458208.725
2015-06-09,2080.149902,633360352.43
2015-06-10,2105.199951,2185686640.445
2015-06-11,2108.860107,2107230797.385
2015-06-12,2094.110107,1158438209.075
2015-06-15,2084.429932,700941203.125
2015-06-16,2096.290039,1429825702.985
2015-06-17,2100.439941,1588681889.825
2015-06-18,2121.23999,3215023690.425
2015-06-19,2109.98999,1560110311.655
2015-06-22,2122.850098,2193443565.195
2015-06-23,2124.199951,2440180755.17
2015-06-24,2108.580078,1978176234.185
2015-06-25,2102.310059,1215758082.635
2015-06-26,2101.48999,1419688618.015
2015-06-29,2057.639893,84738566.52
2015-06-30,2063.110107,322708673.28
2015-07-01,2077.419922,954814190.155
2015-07-02,2076.780029,881344196.145
2015-07-06,2068.76001,697459847.88
2015-07-07,2081.340088,1103449568.355
2015-07-08,2046.680054,-299521222.825
2015-07-09,2051.310059,23490.725
2015-07-10,2076.620117,1111272375.15
2015-07-13,2099.600098,2255036450.91
2015-07-14,2108.949951,2702435253.695
2015-07-15,2107.399902,2693206592.465
2015-07-16,2124.290039,3751935768.95
2015-07-17,2126.639893,2177729779.33
2015-07-20,2128.280029,2312535031.53
2015-07-21,2119.209961,2172362608.325
2015-07-22,2114.149902,1817913775.56
2015-07-23,2102.149902,1382725581.41
2015-07-24,2079.649902,1008154404.035
2015-07-27,2067.639893,649501589.275
2015-07-28,2093.25,1332451218.085
2015-07-29,2108.570068,2000721430.64
2015-07-30,2108.629883,2124567236.44
2015-07-31,2103.840088,1752550647.24
2015-08-03,2098.040039,1648021007.35
2015-08-04,2093.320068,1595999704.43
2015-08-05,2099.840088,2141108724.67
2015-08-06,2083.560059,1288588086.815
2015-08-07,2077.570068,1096237294.935
2015-08-10,2104.179932,2057165110.14
2015-08-11,2084.070068,1275863223.12
2015-08-12,2086.050049,1223058079.29
2015-08-13,2083.389893,1089861250.35
2015-08-14,2091.540039,1487209661.655
2015-08-17,2102.439941,2152341704.645
2015-08-18,2096.919922,1868365575.56
2015-08-19,2079.610107,1190144019.27
2015-08-20,2035.72998,-1030802215.41
2015-08-21,1970.890015,-700178244.135
2015-08-24,1893.209961,-1096251820.545
2015-08-25,1867.609985,-1268401913.79
2015-08-26,1940.51001,-531337152.78
2015-08-27,1987.660034,392226554.68
2015-08-28,1988.869995,62539277.61
2015-08-31,1972.180054,-260571411.545
2015-09-01,1913.849976,-983005883.495
2015-09-02,1948.859985,-358189013.45
2015-09-03,1951.130005,-623883188.785
2015-09-04,1921.219971,-855189057.17
2015-09-08,1969.410034,-84956480.96
2015-09-09,1942.040039,-560123575.21
2015-09-10,1952.290039,-207740543.08
2015-09-11,1961.050049,-9248519.23
2015-09-14,1953.030029,-205729261.495
2015-09-15,1978.089966,450945217.88
2015-09-16,1995.310059,867296455.52
2015-09-17,1990.199951,588318101.305
2015-09-18,1958.030029,70967074.07
2015-09-21,1966.969971,327056397.28
2015-09-22,1942.73999,-171285514.95
2015-09-23,1938.76001,-111861435.905
2015-09-24,1932.23999,-73621990.64
2015-09-25,1931.339966,-42796545.13
2015-09-28,1881.77002,-754863666.255
2015-09-29,1884.089966,-823790905.13
2015-09-30,1920.030029,-127505007.955
2015-10-01,1923.819946,101770360.85
2015-10-02,1951.359985,464894132.85
2015-10-05,1987.050049,1190335818.16
2015-10-06,1979.920044,1074863035.28
2015-10-07,1995.829956,1376634134.43
2015-10-08,2013.430054,1702302482.99
2015-10-09,2014.890015,1534615750.36
2015-10-12,2017.459961,1785772163.64
2015-10-13,2003.689941,1558562755.43
2015-10-14,1994.23999,1075231156.51
2015-10-15,2023.859985,2483490048.67
2015-10-16,2033.109985,1468426255.455
2015-10-19,2033.660034,1647520253.385
2015-10-20,2030.77002,1593583429.55
2015-10-21,2018.939941,1298322501.03
2015-10-22,2052.51001,2146314709.65
2015-10-23,2075.149902,2277639622.405
2015-10-26,2071.179932,2239254089.225
2015-10-27,2065.889893,2223122158.93
2015-10-28,2090.350098,3026307014.29
2015-10-29,2089.409912,3363660993.1
2015-10-30,2079.360107,2325838399.55
2015-11-02,2104.050049,3057130012.84
2015-11-03,2109.790039,3341666550.2
2015-11-04,2102.310059,3163901702.37
2015-11-05,2099.929932,3080623609.67
2015-11-06,2099.199951,2722731926.88
2015-11-09,2078.580078,2002669231.825
2015-11-10,2081.719971,2162825002.33
2015-11-11,2075.0,2142766888.985
2015-11-12,2045.969971,936173077.87
2015-11-13,2023.040039,505858397.95
2015-11-16,2053.189941,1317177007.96
2015-11-17,2050.439941,1233059389.21
2015-11-18,2083.580078,3054518391.165
2015-11-19,2081.23999,3227424114.875
2015-11-20,2089.169922,2107585698.81
2015-11-23,2086.590088,2041097579.405
2015-11-24,2089.139893,2068329483.58
2015-11-25,2088.870117,2226521880.28
2015-11-27,2090.110107,2044117201.93
2015-11-30,2080.409912,1718802756.74
2015-12-01,2102.629883,2681642855.55
2015-12-02,2079.51001,1914484706.85
2015-12-03,2049.620117,762878060.235
2015-12-04,2091.689941,2387312598.92
2015-12-07,2077.070068,2056127765.905
2015-12-08,2063.590088,1707999374.445
2015-12-09,2047.619995,888828080.29
2015-12-10,2052.22998,1117329675.26
2015-12-11,2012.369995,145340174.49
2015-12-14,2021.939941,584071732.6
2015-12-15,2043.410034,1025373532.065
2015-12-16,2073.070068,2541139243.2
2015-12-17,2041.890015,1182891674.23
2015-12-18,2005.550049,296092458.375
2015-12-21,2021.150024,687767931.463
2015-12-22,2038.969971,1201747914.42
2015-12-23,2064.290039,1976328034.845
2015-12-24,2060.98999,1560467852.695
2015-12-28,2056.5,1633583127.97
2015-12-29,2078.360107,2596642777.83
2015-12-30,2063.360107,1903021117.565
2015-12-31,2043.939941,1065685891.67
2016-01-04,2012.660034,136714596.03
2016-01-05,2016.709961,237413996.79
2016-01-06,1990.26001,-359510543.27
2016-01-07,1943.089966,-1342058199.276
2016-01-08,1922.030029,-1250644442.471
2016-01-11,1923.670044,-1243387760.886
2016-01-12,1938.680054,-764107469.4
2016-01-13,1890.280029,-1817006984.82
2016-01-14,1921.839966,-1177880283.2
2016-01-15,1880.329956,-375450471.2538
2016-01-19,1881.329956,-397255911.35
2016-01-20,1859.329956,-498465362.785
2016-01-21,1868.98999,-281360365.3517
2016-01-22,1906.900024,199434653.795
2016-01-25,1877.079956,-82723996.064
2016-01-26,1903.630005,278270955.22
2016-01-27,1882.949951,-216293166.126
2016-01-28,1893.359985,300342896.265
2016-01-29,1940.23999,726299406.147
2016-02-01,1939.380005,734733069.66
2016-02-02,1903.030029,305046280.036
2016-02-03,1912.530029,237203834.4838
2016-02-04,1915.449951,252078863.78
2016-02-05,1880.050049,-171172028.955
2016-02-08,1853.439941,-325606961.895
2016-02-09,1852.209961,-304581054.175
2016-02-10,1851.859985,-359320306.16
2016-02-11,1829.079956,-534835436.99
2016-02-12,1864.780029,-67018014.69
2016-02-16,1895.579956,471933365.2498
2016-02-17,1926.819946,1271543499.2592
2016-02-18,1917.829956,869780396.115
2016-02-19,1917.780029,656853597.28
2016-02-22,1945.5,1100615702.7426
2016-02-23,1921.27002,679180787.09
2016-02-24,1929.800049,954122107.71
2016-02-25,1951.699951,1653544630.57
2016-02-26,1948.050049,1037595498.0336
2016-02-29,1932.22998,746722928.8865
2016-03-01,1978.349976,2060538256.69
2016-03-02,1986.449951,2241812060.47
2016-03-03,1993.400024,2448209617.52
2016-03-04,1999.98999,2080217797.39
2016-03-07,2001.76001,1991557373.0815
2016-03-08,1979.26001,1567405017.894
2016-03-09,1989.26001,1895732383.38
2016-03-10,1989.569946,2038781427.78
2016-03-11,2022.189941,2577535793.77
2016-03-14,2019.640015,2706928245.38
2016-03-15,2015.930054,2854086319.925
2016-03-16,2027.219971,3325522689.07
2016-03-17,2040.589966,3587067585.82
2016-03-18,2049.580078,1982913372.62
2016-03-21,2051.600098,2197754127.42
2016-03-22,2049.800049,2217646262.32
2016-03-23,2036.709961,1945774298.57
2016-03-24,2035.939941,1818046958.865
2016-03-28,2037.050049,1904795300.096
2016-03-29,2055.01001,2577311464.6108
2016-03-30,2063.949951,2944274165.3628
2016-03-31,2059.73999,2486571351.58
2016-04-01,2072.780029,2662766852.3634
2016-04-04,2066.129883,2502539001.72
2016-04-05,2045.170044,1925384214.09
2016-04-06,2066.659912,2699898369.68
2016-04-07,2041.910034,1778367908.64
2016-04-08,2047.599976,1929594457.92
2016-04-11,2041.98999,1759036138.5125
2016-04-12,2061.719971,2620696168.48
2016-04-13,2082.419922,3665229159.9153
2016-04-14,2082.780029,3744996413.95
2016-04-15,2080.72998,1612200580.46
2016-04-18,2094.340088,1941694497.965
2016-04-19,2100.800049,2093229325.52
2016-04-20,2102.399902,2184773087.71
2016-04-21,2091.47998,1915793323.725
2016-04-22,2091.580078,1543878959.78
2016-04-25,2087.790039,1598289891.62
2016-04-26,2091.699951,1606494629.0744
2016-04-27,2095.149902,1592998572.3632
2016-04-28,2075.810059,1181440575.1425
2016-04-29,2065.300049,1140488105.66
2016-05-02,2081.429932,1707694653.34
2016-05-03,2063.370117,1326277025.11
2016-05-04,2051.120117,941401806.06
2016-05-05,2050.629883,873688280.49
2016-05-06,2057.139893,1238117227.93
2016-05-09,2058.689941,1376757320.48
2016-05-10,2084.389893,2389425327.53
2016-05-11,2064.459961,1422476465.598
2016-05-12,2064.110107,1407285385.855
2016-05-13,2046.609985,747015660.104
2016-05-16,2066.659912,1345041760.32
2016-05-17,2047.209961,608207850.76
2016-05-18,2047.630005,623281588.94
2016-05-19,2040.040039,232951431.3733
2016-05-20,2052.320068,835991624.5292
2016-05-23,2048.040039,768651469.81
2016-05-24,2076.060059,1762288176.9
2016-05-25,2090.540039,2368795625.8916
2016-05-26,2090.100098,2633433342.455
2016-05-27,2099.060059,2138576900.55
2016-05-31,2096.949951,2084096960.835
2016-06-01,2099.330078,2092914812.9
2016-06-02,2105.26001,2452774845.7
2016-06-03,2099.129883,1974596287.55
2016-06-06,2109.409912,2386878787.093
2016-06-07,2112.129883,2464050344.0943
2016-06-08,2119.120117,2903662120.65
2016-06-09,2115.47998,2828218932.42
2016-06-10,2096.070068,1825522493.345
2016-06-13,2079.060059,1091979205.35
2016-06-14,2075.320068,1218480835.945
2016-06-15,2071.5,1022311837.314
2016-06-16,2077.98999,1429817151.65
2016-06-17,2071.219971,705724726.8935
2016-06-20,2083.25,977049513.08
2016-06-21,2088.899902,1139069227.95
2016-06-22,2085.449951,1040508579.03
2016-06-23,2113.320068,2070835113.88
2016-06-24,2037.410034,143335707.955
2016-06-27,2000.540039,-388124018.2552
2016-06-28,2036.089966,393041886.0645
2016-06-29,2070.77002,1447809568.39
2016-06-30,2098.860107,2278865077.2698
2016-07-01,2102.949951,1967704862.945
2016-07-05,2088.550049,1649000298.36
2016-07-06,2099.72998,2113702588.69
2016-07-07,2097.899902,2176331777.21
2016-07-08,2129.899902,2905121503.63
2016-07-11,2137.159912,3328334725.065
2016-07-12,2152.139893,3726095542.25
2016-07-13,2152.429932,3529125034.13
2016-07-14,2163.75,4335890146.06
2016-07-15,2161.73999,2212109309.894
2016-07-18,2166.889893,2542586429.3772
2016-07-19,2163.780029,2592071925.79
2016-07-20,2173.02002,3044126597.01
2016-07-21,2165.169922,2683166421.355
2016-07-22,2175.030029,2497225802.26
2016-07-25,2168.47998,2351604645.12
2016-07-26,2169.179932,2265239341.247
2016-07-27,2166.580078,2539950624.53
2016-07-28,2170.060059,2750425587.96
2016-07-29,2173.600098,2544098511.27
2016-08-01,2170.840088,2640509288.52
2016-08-02,2157.030029,2161471365.6373
2016-08-03,2163.790039,2429117592.48
2016-08-04,2164.25,2611507377.811
2016-08-05,2182.87,3192828110.233
2016-08-08,2180.889893,3038872607.5
2016-08-09,2181.73999,3218806674.76
2016-08-10,2175.48999,2949217803.134
2016-08-11,2185.790039,3437947186.23
2016-08-12,2184.050049,2933433025.4525
2016-08-15,2190.149902,3233938681.495
2016-08-16,2178.149902,2631894879.8132
2016-08-17,2182.219971,2972769484.8
2016-08-18,2187.02002,3237901856.04
2016-08-19,2183.870117,1886771204.565
2016-08-22,2182.639893,1957383213.76
2016-08-23,2186.899902,2255346967.705
2016-08-24,2175.439941,1670373835.8607
2016-08-25,2172.469971,1676291895.2055
2016-08-26,2169.040039,1666646338.954
2016-08-29,2180.379883,2211090143.4635
2016-08-30,2176.120117,1837775695.47
2016-08-31,2170.949951,1692810663.39
2016-09-01,2170.860107,1922523661.06
2016-09-02,2179.97998,2159846908.34
2016-09-06,2186.47998,2857730482.75
2016-09-07,2186.16,3011920153.196
2016-09-08,2181.300049,2639822947.56
2016-09-09,2127.81,138347397.35
2016-09-12,2159.04,1467106674.9217
2016-09-13,2127.02,206431973.5524
2016-09-14,2125.77,453189500.4386
2016-09-15,2147.26,1763279481.52
2016-09-16,2139.16,1187648409.0
2016-09-19,2139.12,1081142560.92
2016-09-20,2139.76,1262656626.18
2016-09-21,2163.12,2208944717.4946
2016-09-22,2177.18,3278783457.914
2016-09-23,2164.69,1752291252.7
2016-09-26,2146.1,1096990737.4
2016-09-27,2159.93,1901928594.9558
2016-09-28,2171.37,2396436211.8
2016-09-29,2151.13,1463816460.94
2016-09-30,2168.27,1833829524.1396
2016-10-03,2161.2,1827744019.75
2016-10-04,2150.49,1685482589.92
2016-10-05,2159.73,2247863461.16
2016-10-06,2160.77,2318307923.895
2016-10-07,2153.74,1857342772.49
2016-10-10,2163.66,2554594364.98
2016-10-11,2136.73,1489958559.11
2016-10-12,2139.18,1675949276.5
2016-10-13,2132.55,1008347683.12
2016-10-14,2132.98,1392173735.68
2016-10-17,2126.5,1137181848.835
2016-10-18,2139.6,1928994813.94
2016-10-19,2144.29,2300816192.78
2016-10-20,2141.34,2051637792.98
2016-10-21,2141.16,1420346093.2076
2016-10-24,2151.33,1894308247.7068
2016-10-25,2143.16,1735570476.685
2016-10-26,2139.43,1491017956.7165
2016-10-27,2133.04,1282380976.725
2016-10-28,2126.41,1109121056.435
2016-10-31,2126.15,1111644470.72
2016-11-01,2111.72,675195055.235
2016-11-02,2097.94,37847514.2
2016-11-03,2088.66,-438477709.7425
2016-11-04,2085.18,-58173193.5292
2016-11-07,2131.52,1344535316.835
2016-11-08,2139.56,1794665752.775
2016-11-09,2163.26,2192023913.03
2016-11-10,2167.48,1537673329.78
2016-11-11,2164.45,1618307241.6231
2016-11-14,2164.2,1301794958.7206
2016-11-15,2180.39,1885661128.745
2016-11-16,2176.94,2143823279.792
2016-11-17,2187.12,2646420144.01
2016-11-18,2181.9,1625513597.16
2016-11-21,2198.18,2333800005.87
2016-11-22,2202.94,2600775434.86
2016-11-23,2204.72,2513961245.285
2016-11-25,2213.35,2432575109.39
2016-11-28,2201.72,2121601420.7736
2016-11-29,2204.66,2055470103.625
2016-11-30,2198.81,1539471588.94
